Subfolder Path,Tstamps,Cfbfs
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_124459/", "60330.53118670378171", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035,cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_124459/", "60330.53115766741394", "cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_124459/", "60330.53115766739938", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_124913/", "60330.53411937738565,60330.53759159958281", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_124913/", "60330.53411937740020,60330.53759159959736", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00008,cfbf00009,cfbf00011,cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035,cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_125825/", "60330.54050737932266,60330.54397960151982", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_125825/", "60330.54050737933721,60330.54397960153437", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00008,cfbf00010,cfbf00011,cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035,cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_130748/", "60330.54701152676716,60330.55048374896433", "cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_130748/", "60330.54704056313494,60330.55051278533210", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035,cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240118-0011/20240121_130748/", "60330.54701152675261,60330.55048374894977", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_231429/", "60434.96833753375540", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_231429/", "60434.96835205193929", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035,cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_231841/", "60434.97125568918273,60434.97472791137989", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_231841/", "60434.97124117099884,60434.97471339319600", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_231841/", "60434.97128472555778,60434.97475694775494", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_231841/", "60434.97129924374167,60434.97477146593883", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_232456/", "60434.97561114505515,60434.97908336725231", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_232456/", "60434.97559662686399,60434.97906884906115", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_232456/", "60434.97561114504788,60434.97908336724504", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_233109/", "60434.97990852817748,60434.98338075037464", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_233109/", "60434.97990852817020,60434.98338075036736", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_233109/", "60434.97989400998631,60434.98336623218347", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234023/", "60434.98632556648954,60434.98979778868670", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234023/", "60434.98631104829838,60434.98978327049554", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234023/", "60434.98632556648226,60434.98979778867943", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234935/", "60434.99271356841928,60434.99618579061644", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234935/", "60434.99271356842655,60434.99618579062371", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234935/", "60434.99272808661044,60434.99620030880760", "cfbf00012,cfbf00017"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_234935/", "60434.99269905023539,60434.99617127243255", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_235651/", "60434.99776589722751,60435.00123811942467", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_235651/", "60434.99775137904362,60435.00122360124078", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240504_235651/", "60434.99776589723479,60435.00123811943195", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_000305/", "60435.00207779854099,60435.00555002073816", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_000305/", "60435.00209231672488,60435.00556453892204", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_000305/", "60435.00209231673216,60435.00556453892932", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_001319/", "60435.00920622797275,60435.01267845016991", "cfbf00000,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_001319/", "60435.00920622798003,60435.01267845017719", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_001319/", "60435.00919170978887,60435.01266393198603", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_002128/", "60435.01486832060618", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_002128/", "60435.01486832059891", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_002128/", "60435.01485380241502", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_002640/", "60435.01846883079270,60435.02194105298986", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_002640/", "60435.01845431260153,60435.02192653479869", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_002640/", "60435.01846883078542,60435.02194105298258", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_003557/", "60435.02491490546527,60435.02838712766243", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_003557/", "60435.02490038728138,60435.02837260947854", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_003557/", "60435.02491490547254,60435.02838712766970", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_004406/", "60435.03059151628258,60435.03406373847974", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_004406/", "60435.03056247990753,60435.03403470210469", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_004406/", "60435.03057699809870,60435.03404922029586", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_004406/", "60435.03057699809142,60435.03404922028858", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005019/", "60435.03485986302985", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005019/", "60435.03487438122102", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005019/", "60435.03487438121374", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005019/", "60435.03488889940490", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005435/", "60435.03783609120001,60435.04130831339717", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005435/", "60435.03785060939117,60435.04132283158833", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005435/", "60435.03782157301612,60435.04129379521328", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005435/", "60435.03782157302339,60435.04129379522055", "cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_005435/", "60435.03783609120728,60435.04130831340444", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_010345/", "60435.04422409313702,60435.04769631533418", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_010345/", "60435.04420957495313,60435.04768179715029", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_010345/", "60435.04422409314429,60435.04769631534145", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_010345/", "60435.04420957496041,60435.04768179715757", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011059/", "60435.04924738557020,60435.05271960776736", "cfbf00000,cfbf00002,cfbf00003,cfbf00005,cfbf00007,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011059/", "60435.04923286739358,60435.05270508959075", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011059/", "60435.04924738557747,60435.05271960777463", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011059/", "60435.04923286738631,60435.05270508958347", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011815/", "60435.05427067800338,60435.05774290020054", "cfbf00002,cfbf00004,cfbf00005,cfbf00007,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011815/", "60435.05427067801065,60435.05774290020781", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011815/", "60435.05425615981949,60435.05772838201665", "cfbf00060"
